operation,randomOffset,transferSize,aggregateFilesizeMB,numTasks,parallelism,totalTime,numNodesList,numNodes,tasksPerNode,trMiB,storageType,opCount,taskName,taskPID,fileName,stageOrder,prevTask,estimated_trMiB_ssd_p,estimated_trMiB_beegfs_p,estimated_trMiB_ssd_1p,estimated_ts_slope_ssd_1p,estimated_trMiB_ssd_12p,estimated_ts_slope_ssd_12p,estimated_trMiB_beegfs_1p,estimated_ts_slope_beegfs_1p,estimated_trMiB_beegfs_12p,estimated_ts_slope_beegfs_12p
0,1,5403.415888740713,27.048616409301758,48,48,0.129028214,[4],,,209.6333474,1,5249,run_idfeature,187193-dc003,cloudid_20160802_031500.nc,1,,,,1875.0287372000334,0.001251739,2767.791611269761,0.001251739,3770.3950998159767,0.001251739,7783.379855851761,0.001251739
1,1,6632.493218720153,33.11262321472168,48,48,0.211346633,[4],,,156.67447711230716,1,5235,run_idfeature,187192-dc003,pr_rlut_mean_sam_2016080216.nc,1,initial_data,,,24368.44015652174,0.002428475,55574.01130849083,0.002428475,3771.5340614562997,0.002428475,7785.322964718787,0.002428475
0,1,5452.872357,27.29618740081787,48,48,0.093017058,[4],,,293.4535663428301,1,5249,run_idfeature,187192-dc003,cloudid_20160802_161500.nc,1,,,,1875.0257813316628,0.001299089,2767.787956557236,0.001299089,3770.441085720769,0.001299089,7783.458475,0.001299089
1,1,6632.008785332315,33.11652946472168,48,48,0.215980556,[4],,,153.33106867602322,1,5236,run_idfeature,187187-dc003,pr_rlut_mean_sam_2016080105.nc,1,initial_data,,,24368.439407857877,0.002428011,55574.00926839461,0.002428011,3771.533887443712,0.002428011,7785.322960994875,0.002428011
0,1,4580.977900552486,22.931626319885254,48,48,0.122740082,[4],,,186.8307886570033,1,5249,run_idfeature,187187-dc003,cloudid_20160801_051500.nc,1,,,,1875.0778919120328,0.000464325,2767.852387434008,0.000464325,3769.630375673121,0.000464325,7782.072450556008,0.000464325
1,1,545.4420118343195,0.879094124,48,48,0.091098798,[4],,,9.649898167,1,1690,run_tracksingle,187860-dc001,cloudid_20160802_081500.nc,2,run_idfeature,,,5484.285446999414,0.5015020956607494,37294.45556,7.786303465,1574.8680389609065,0.5015020956607494,6021.5086589879065,0.2701653279921847
0,1,1221.9432624113474,0.16431236267089844,48,48,0.006710793,[4],,,24.484790794604816,1,141,run_tracksingle,187860-dc001,track_20160802_011500.nc,2,,,,1522.804352059509,0.064434656,2252.023023703872,0.064434656,2766.0394412872656,0.064434656,6067.173677958253,0.064434656
1,1,545.4420118343195,0.879094124,48,48,0.091098798,[4],,,9.649898167,1,1690,run_tracksingle,187860-dc001,cloudid_20160801_201500.nc,2,run_idfeature,,,5484.285446999414,0.5015020956607494,37294.45556,7.786303465,1574.8680389609065,0.5015020956607494,6021.5086589879065,0.2701653279921847
1,1,545.4420118343195,0.879094124,48,48,0.091098798,[4],,,9.649898167,1,1690,run_tracksingle,187860-dc001,cloudid_20160802_021500.nc,2,run_idfeature,,,5484.285446999414,0.5015020956607494,37294.45556,7.786303465,1574.8680389609065,0.5015020956607494,6021.5086589879065,0.2701653279921847
1,1,545.4420118343195,0.879094124,48,48,0.091098798,[4],,,9.649898167,1,1690,run_tracksingle,187860-dc001,cloudid_20160802_011500.nc,2,run_idfeature,,,5484.285446999414,0.5015020956607494,37294.45556,7.786303465,1574.8680389609065,0.5015020956607494,6021.5086589879065,0.2701653279921847
1,1,545.4420118343195,0.879094124,48,48,0.091098798,[4],,,9.649898167,1,1690,run_tracksingle,187860-dc001,cloudid_20160801_181500.nc,2,run_idfeature,,,5484.285446999414,0.5015020956607494,37294.45556,7.786303465,1574.8680389609065,0.5015020956607494,6021.5086589879065,0.2701653279921847
1,1,545.4420118343195,0.879094124,48,48,0.091098798,[4],,,9.649898167,1,1690,run_tracksingle,187860-dc001,cloudid_20160802_001500.nc,2,run_idfeature,,,5484.285446999414,0.5015020956607494,37294.45556,7.786303465,1574.8680389609065,0.5015020956607494,6021.5086589879065,0.2701653279921847
1,1,460.5207100591716,0.7422256469726562,48,48,0.084240667,[4],,,8.810775999347872,1,1690,run_tracksingle,189222-dc003,cloudid_20160802_111500.nc,2,run_idfeature,,,5225.752805109051,0.4130424063116371,37129.239468685104,7.786303465,1514.9206138989266,0.4130424063116371,6015.767833891809,0.2701653279921847
0,1,1279.3191489361702,0.172027588,48,48,0.046003008,[4],,,3.7394856416916262,1,141,run_tracksingle,189222-dc003,track_20160802_121500.nc,2,,,,1525.4023209068541,0.083111702,2256.125782310876,0.083111702,2768.583317,0.083111702,6071.049210780406,0.083111702
1,1,460.5207100591716,0.7422256469726562,48,48,0.084240667,[4],,,8.810775999347872,1,1690,run_tracksingle,189222-dc003,cloudid_20160801_211500.nc,2,run_idfeature,,,5225.752805109051,0.4130424063116371,37129.239468685104,7.786303465,1514.9206138989266,0.4130424063116371,6015.767833891809,0.2701653279921847
1,1,460.5207100591716,0.7422256469726562,48,48,0.084240667,[4],,,8.810775999347872,1,1690,run_tracksingle,189222-dc003,cloudid_20160801_161500.nc,2,run_idfeature,,,5225.752805109051,0.4130424063116371,37129.239468685104,7.786303465,1514.9206138989266,0.4130424063116371,6015.767833891809,0.2701653279921847
1,1,460.5207100591716,0.7422256469726562,48,48,0.084240667,[4],,,8.810775999347872,1,1690,run_tracksingle,189222-dc003,cloudid_20160802_121500.nc,2,run_idfeature,,,5225.752805109051,0.4130424063116371,37129.239468685104,7.786303465,1514.9206138989266,0.4130424063116371,6015.767833891809,0.2701653279921847
1,1,460.5207100591716,0.7422256469726562,48,48,0.084240667,[4],,,8.810775999347872,1,1690,run_tracksingle,189222-dc003,cloudid_20160802_071500.nc,2,run_idfeature,,,5225.752805109051,0.4130424063116371,37129.239468685104,7.786303465,1514.9206138989266,0.4130424063116371,6015.767833891809,0.2701653279921847
1,1,460.5207100591716,0.7422256469726562,48,48,0.084240667,[4],,,8.810775999347872,1,1690,run_tracksingle,189222-dc003,cloudid_20160801_021500.nc,2,run_idfeature,,,5225.752805109051,0.4130424063116371,37129.239468685104,7.786303465,1514.9206138989266,0.4130424063116371,6015.767833891809,0.2701653279921847
1,1,433.55326207150756,2.243480682373047,48,48,0.863017935,[4],,,2.599575966370904,1,5426,run_tracksingle,189221-dc003,cloudid_20160802_191500.nc,2,run_idfeature,,,5143.687914864273,0.3849513146578204,37075.76179912165,7.786303465,1495.892267189743,0.3849513146578204,6014.0026553691305,0.2701653279921847
1,1,433.55326207150756,2.243480682373047,48,48,0.863017935,[4],,,2.599575966370904,1,5426,run_tracksingle,189221-dc003,cloudid_20160802_081500.nc,2,run_idfeature,,,5143.687914864273,0.3849513146578204,37075.76179912165,7.786303465,1495.892267189743,0.3849513146578204,6014.0026553691305,0.2701653279921847
1,1,433.55326207150756,2.243480682373047,48,48,0.863017935,[4],,,2.599575966370904,1,5426,run_tracksingle,189221-dc003,cloudid_20160801_211500.nc,2,run_idfeature,,,5143.687914864273,0.3849513146578204,37075.76179912165,7.786303465,1495.892267189743,0.3849513146578204,6014.0026553691305,0.2701653279921847
1,1,433.55326207150756,2.243480682373047,48,48,0.863017935,[4],,,2.599575966370904,1,5426,run_tracksingle,189221-dc003,cloudid_20160802_131500.nc,2,run_idfeature,,,5143.687914864273,0.3849513146578204,37075.76179912165,7.786303465,1495.892267189743,0.3849513146578204,6014.0026553691305,0.2701653279921847
1,1,433.55326207150756,2.243480682373047,48,48,0.863017935,[4],,,2.599575966370904,1,5426,run_tracksingle,189221-dc003,cloudid_20160802_101500.nc,2,run_idfeature,,,5143.687914864273,0.3849513146578204,37075.76179912165,7.786303465,1495.892267189743,0.3849513146578204,6014.0026553691305,0.2701653279921847
1,1,433.55326207150756,2.243480682373047,48,48,0.863017935,[4],,,2.599575966370904,1,5426,run_tracksingle,189221-dc003,cloudid_20160802_091500.nc,2,run_idfeature,,,5143.687914864273,0.3849513146578204,37075.76179912165,7.786303465,1495.892267189743,0.3849513146578204,6014.0026553691305,0.2701653279921847
1,1,433.55326207150756,2.243480682373047,48,48,0.863017935,[4],,,2.599575966370904,1,5426,run_tracksingle,189221-dc003,cloudid_20160801_101500.nc,2,run_idfeature,,,5143.687914864273,0.3849513146578204,37075.76179912165,7.786303465,1495.892267189743,0.3849513146578204,6014.0026553691305,0.2701653279921847
1,1,433.55326207150756,2.243480682373047,48,48,0.863017935,[4],,,2.599575966370904,1,5426,run_tracksingle,189221-dc003,cloudid_20160801_111500.nc,2,run_idfeature,,,5143.687914864273,0.3849513146578204,37075.76179912165,7.786303465,1495.892267189743,0.3849513146578204,6014.0026553691305,0.2701653279921847
1,1,433.55326207150756,2.243480682373047,48,48,0.863017935,[4],,,2.599575966370904,1,5426,run_tracksingle,189221-dc003,cloudid_20160802_161500.nc,2,run_idfeature,,,5143.687914864273,0.3849513146578204,37075.76179912165,7.786303465,1495.892267189743,0.3849513146578204,6014.0026553691305,0.2701653279921847
1,1,433.55326207150756,2.243480682373047,48,48,0.863017935,[4],,,2.599575966370904,1,5426,run_tracksingle,189221-dc003,cloudid_20160802_021500.nc,2,run_idfeature,,,5143.687914864273,0.3849513146578204,37075.76179912165,7.786303465,1495.892267189743,0.3849513146578204,6014.0026553691305,0.2701653279921847
1,1,433.55326207150756,2.243480682373047,48,48,0.863017935,[4],,,2.599575966370904,1,5426,run_tracksingle,189221-dc003,cloudid_20160802_071500.nc,2,run_idfeature,,,5143.687914864273,0.3849513146578204,37075.76179912165,7.786303465,1495.892267189743,0.3849513146578204,6014.0026553691305,0.2701653279921847
1,1,433.55326207150756,2.243480682373047,48,48,0.863017935,[4],,,2.599575966370904,1,5426,run_tracksingle,189221-dc003,cloudid_20160801_141500.nc,2,run_idfeature,,,5143.687914864273,0.3849513146578204,37075.76179912165,7.786303465,1495.892267189743,0.3849513146578204,6014.0026553691305,0.2701653279921847
1,1,433.55326207150756,2.243480682373047,48,48,0.863017935,[4],,,2.599575966370904,1,5426,run_tracksingle,189221-dc003,cloudid_20160802_181500.nc,2,run_idfeature,,,5143.687914864273,0.3849513146578204,37075.76179912165,7.786303465,1495.892267189743,0.3849513146578204,6014.0026553691305,0.2701653279921847
1,1,433.55326207150756,2.243480682373047,48,48,0.863017935,[4],,,2.599575966370904,1,5426,run_tracksingle,189221-dc003,cloudid_20160801_151500.nc,2,run_idfeature,,,5143.687914864273,0.3849513146578204,37075.76179912165,7.786303465,1495.892267189743,0.3849513146578204,6014.0026553691305,0.2701653279921847
1,1,433.55326207150756,2.243480682373047,48,48,0.863017935,[4],,,2.599575966370904,1,5426,run_tracksingle,189221-dc003,cloudid_20160802_051500.nc,2,run_idfeature,,,5143.687914864273,0.3849513146578204,37075.76179912165,7.786303465,1495.892267189743,0.3849513146578204,6014.0026553691305,0.2701653279921847
1,1,433.55326207150756,2.243480682373047,48,48,0.863017935,[4],,,2.599575966370904,1,5426,run_tracksingle,189221-dc003,cloudid_20160802_121500.nc,2,run_idfeature,,,5143.687914864273,0.3849513146578204,37075.76179912165,7.786303465,1495.892267189743,0.3849513146578204,6014.0026553691305,0.2701653279921847
1,1,433.55326207150756,2.243480682373047,48,48,0.863017935,[4],,,2.599575966370904,1,5426,run_tracksingle,189221-dc003,cloudid_20160802_001500.nc,2,run_idfeature,,,5143.687914864273,0.3849513146578204,37075.76179912165,7.786303465,1495.892267189743,0.3849513146578204,6014.0026553691305,0.2701653279921847
0,1,1214.354609929078,0.16329193115234375,48,48,0.014611603,[4],,,11.175497387408058,1,141,run_tracksingle,189221-dc003,track_20160802_001500.nc,2,,,,1522.4607393689455,0.061964391,2251.4803844319936,0.061964391,2765.7029830215097,0.061964391,6066.6610920349285,0.061964391
1,1,433.55326207150756,2.243480682373047,48,48,0.863017935,[4],,,2.599575966370904,1,5426,run_tracksingle,189221-dc003,cloudid_20160801_231500.nc,2,run_idfeature,,,5143.687914864273,0.3849513146578204,37075.76179912165,7.786303465,1495.892267189743,0.3849513146578204,6014.0026553691305,0.2701653279921847
1,1,433.55326207150756,2.243480682373047,48,48,0.863017935,[4],,,2.599575966370904,1,5426,run_tracksingle,189221-dc003,cloudid_20160802_011500.nc,2,run_idfeature,,,5143.687914864273,0.3849513146578204,37075.76179912165,7.786303465,1495.892267189743,0.3849513146578204,6014.0026553691305,0.2701653279921847
1,1,433.55326207150756,2.243480682373047,48,48,0.863017935,[4],,,2.599575966370904,1,5426,run_tracksingle,189221-dc003,cloudid_20160801_201500.nc,2,run_idfeature,,,5143.687914864273,0.3849513146578204,37075.76179912165,7.786303465,1495.892267189743,0.3849513146578204,6014.0026553691305,0.2701653279921847
1,1,433.55326207150756,2.243480682373047,48,48,0.863017935,[4],,,2.599575966370904,1,5426,run_tracksingle,189221-dc003,cloudid_20160801_061500.nc,2,run_idfeature,,,5143.687914864273,0.3849513146578204,37075.76179912165,7.786303465,1495.892267189743,0.3849513146578204,6014.0026553691305,0.2701653279921847
1,1,433.55326207150756,2.243480682373047,48,48,0.863017935,[4],,,2.599575966370904,1,5426,run_tracksingle,189221-dc003,cloudid_20160801_081500.nc,2,run_idfeature,,,5143.687914864273,0.3849513146578204,37075.76179912165,7.786303465,1495.892267189743,0.3849513146578204,6014.0026553691305,0.2701653279921847
1,1,433.55326207150756,2.243480682373047,48,48,0.863017935,[4],,,2.599575966370904,1,5426,run_tracksingle,189221-dc003,cloudid_20160801_071500.nc,2,run_idfeature,,,5143.687914864273,0.3849513146578204,37075.76179912165,7.786303465,1495.892267189743,0.3849513146578204,6014.0026553691305,0.2701653279921847
1,1,433.55326207150756,2.243480682373047,48,48,0.863017935,[4],,,2.599575966370904,1,5426,run_tracksingle,189221-dc003,cloudid_20160801_161500.nc,2,run_idfeature,,,5143.687914864273,0.3849513146578204,37075.76179912165,7.786303465,1495.892267189743,0.3849513146578204,6014.0026553691305,0.2701653279921847
1,1,433.55326207150756,2.243480682373047,48,48,0.863017935,[4],,,2.599575966370904,1,5426,run_tracksingle,189221-dc003,cloudid_20160801_131500.nc,2,run_idfeature,,,5143.687914864273,0.3849513146578204,37075.76179912165,7.786303465,1495.892267189743,0.3849513146578204,6014.0026553691305,0.2701653279921847
1,1,433.55326207150756,2.243480682373047,48,48,0.863017935,[4],,,2.599575966370904,1,5426,run_tracksingle,189221-dc003,cloudid_20160802_171500.nc,2,run_idfeature,,,5143.687914864273,0.3849513146578204,37075.76179912165,7.786303465,1495.892267189743,0.3849513146578204,6014.0026553691305,0.2701653279921847
1,1,433.55326207150756,2.243480682373047,48,48,0.863017935,[4],,,2.599575966370904,1,5426,run_tracksingle,189221-dc003,cloudid_20160802_031500.nc,2,run_idfeature,,,5143.687914864273,0.3849513146578204,37075.76179912165,7.786303465,1495.892267189743,0.3849513146578204,6014.0026553691305,0.2701653279921847
1,1,433.55326207150756,2.243480682373047,48,48,0.863017935,[4],,,2.599575966370904,1,5426,run_tracksingle,189221-dc003,cloudid_20160801_121500.nc,2,run_idfeature,,,5143.687914864273,0.3849513146578204,37075.76179912165,7.786303465,1495.892267189743,0.3849513146578204,6014.0026553691305,0.2701653279921847
1,1,433.55326207150756,2.243480682373047,48,48,0.863017935,[4],,,2.599575966370904,1,5426,run_tracksingle,189221-dc003,cloudid_20160801_181500.nc,2,run_idfeature,,,5143.687914864273,0.3849513146578204,37075.76179912165,7.786303465,1495.892267189743,0.3849513146578204,6014.0026553691305,0.2701653279921847
1,1,433.55326207150756,2.243480682373047,48,48,0.863017935,[4],,,2.599575966370904,1,5426,run_tracksingle,189221-dc003,cloudid_20160802_211500.nc,2,run_idfeature,,,5143.687914864273,0.3849513146578204,37075.76179912165,7.786303465,1495.892267189743,0.3849513146578204,6014.0026553691305,0.2701653279921847
1,1,433.55326207150756,2.243480682373047,48,48,0.863017935,[4],,,2.599575966370904,1,5426,run_tracksingle,189221-dc003,cloudid_20160802_201500.nc,2,run_idfeature,,,5143.687914864273,0.3849513146578204,37075.76179912165,7.786303465,1495.892267189743,0.3849513146578204,6014.0026553691305,0.2701653279921847
1,1,433.55326207150756,2.243480682373047,48,48,0.863017935,[4],,,2.599575966370904,1,5426,run_tracksingle,189221-dc003,cloudid_20160802_141500.nc,2,run_idfeature,,,5143.687914864273,0.3849513146578204,37075.76179912165,7.786303465,1495.892267189743,0.3849513146578204,6014.0026553691305,0.2701653279921847
1,1,433.55326207150756,2.243480682373047,48,48,0.863017935,[4],,,2.599575966370904,1,5426,run_tracksingle,189221-dc003,cloudid_20160802_221500.nc,2,run_idfeature,,,5143.687914864273,0.3849513146578204,37075.76179912165,7.786303465,1495.892267189743,0.3849513146578204,6014.0026553691305,0.2701653279921847
1,1,433.55326207150756,2.243480682373047,48,48,0.863017935,[4],,,2.599575966370904,1,5426,run_tracksingle,189221-dc003,cloudid_20160801_091500.nc,2,run_idfeature,,,5143.687914864273,0.3849513146578204,37075.76179912165,7.786303465,1495.892267189743,0.3849513146578204,6014.0026553691305,0.2701653279921847
1,1,433.55326207150756,2.243480682373047,48,48,0.863017935,[4],,,2.599575966370904,1,5426,run_tracksingle,189221-dc003,cloudid_20160802_041500.nc,2,run_idfeature,,,5143.687914864273,0.3849513146578204,37075.76179912165,7.786303465,1495.892267189743,0.3849513146578204,6014.0026553691305,0.2701653279921847
1,1,433.55326207150756,2.243480682373047,48,48,0.863017935,[4],,,2.599575966370904,1,5426,run_tracksingle,189221-dc003,cloudid_20160801_191500.nc,2,run_idfeature,,,5143.687914864273,0.3849513146578204,37075.76179912165,7.786303465,1495.892267189743,0.3849513146578204,6014.0026553691305,0.2701653279921847
1,1,433.55326207150756,2.243480682373047,48,48,0.863017935,[4],,,2.599575966370904,1,5426,run_tracksingle,189221-dc003,cloudid_20160801_221500.nc,2,run_idfeature,,,5143.687914864273,0.3849513146578204,37075.76179912165,7.786303465,1495.892267189743,0.3849513146578204,6014.0026553691305,0.2701653279921847
1,1,433.55326207150756,2.243480682373047,48,48,0.863017935,[4],,,2.599575966370904,1,5426,run_tracksingle,189221-dc003,cloudid_20160802_111500.nc,2,run_idfeature,,,5143.687914864273,0.3849513146578204,37075.76179912165,7.786303465,1495.892267189743,0.3849513146578204,6014.0026553691305,0.2701653279921847
1,1,433.55326207150756,2.243480682373047,48,48,0.863017935,[4],,,2.599575966370904,1,5426,run_tracksingle,189221-dc003,cloudid_20160801_051500.nc,2,run_idfeature,,,5143.687914864273,0.3849513146578204,37075.76179912165,7.786303465,1495.892267189743,0.3849513146578204,6014.0026553691305,0.2701653279921847
0,1,1308,0.17588424682617188,48,48,0.011319297,[4],,,15.53844261054126,1,141,run_tracksingle,189212-dc003,track_20160801_101500.nc,2,,,,1526.7009841971708,0.092447917,2258.176654474871,0.092447917,2769.854941,0.092447917,6072.9864981392175,0.092447917
1,1,538.3889875666075,0.867213249,48,48,0.169089665,[4],,,5.128718240742526,1,1689,run_tracksingle,189212-dc003,cloudid_20160802_031500.nc,2,run_idfeature,,,5462.813355476939,0.49415519538188285,37280.73409789567,7.786303465,1569.889183558727,0.49415519538188285,6021.0318432622735,0.2701653279921847
1,1,538.3889875666075,0.867213249,48,48,0.169089665,[4],,,5.128718240742526,1,1689,run_tracksingle,189212-dc003,cloudid_20160801_091500.nc,2,run_idfeature,,,5462.813355476939,0.49415519538188285,37280.73409789567,7.786303465,1569.889183558727,0.49415519538188285,6021.0318432622735,0.2701653279921847
1,1,538.3889875666075,0.867213249,48,48,0.169089665,[4],,,5.128718240742526,1,1689,run_tracksingle,189212-dc003,cloudid_20160801_201500.nc,2,run_idfeature,,,5462.813355476939,0.49415519538188285,37280.73409789567,7.786303465,1569.889183558727,0.49415519538188285,6021.0318432622735,0.2701653279921847
1,1,538.3889875666075,0.867213249,48,48,0.169089665,[4],,,5.128718240742526,1,1689,run_tracksingle,189212-dc003,cloudid_20160801_101500.nc,2,run_idfeature,,,5462.813355476939,0.49415519538188285,37280.73409789567,7.786303465,1569.889183558727,0.49415519538188285,6021.0318432622735,0.2701653279921847
